Pattern;Message;
(?:[a-z0-9!#$%&'*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+\/=?^_`{|}~-]+)*|\"(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\[\x01-\x09\x0b\x0c\x0e-\x7f])*\")@(?:(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?|[a-z0-9-]*[a-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\\]);Error: Creating loop in NCA.
(?:[A-Za-z0-9!#$%&'*+=?^_`{|}~-]+(?:\.[A-Za-z0-9!#$%&'*+=?^_`{|}~-]+)*|\"(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\[\x01-\x09\x0b\x0c\x0e-\x7f])*\")@(?:(?:[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?\.)+[A-Za-z0-9](?:[A-Za-z0-9-]*[A-Za-z0-9])?|\[(?:(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.){3}(?:25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?|[A-Za-z0-9-]*[A-Za-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\\]);Error: Creating loop in NCA.
(?:\r*\n){2,};Error: Creating loop in NCA.
(?:\s*[\r\n]){3,};Error: Creating loop in NCA.
(?:\s*\n){3,};Error: Creating loop in NCA.
(?:\w+(?:=(?:(?:\w|[0-9_-])+|\"[^\"]*\")?)?);Error: Creating loop in NCA.
(?:^|.*/)CMSSW[0-9_]*/python/((?:\w*/){2})((?:\w*/)*)(\w*\.py)$;Error: Creating loop in NCA.
(?:<h2>(?:<a name=\".*\">)?(.*)(?:</a>)?</h2>)|(?:<tr(?: class=\".*\")?><t[hd](?: class=\".*\")?>(.*)\s*</t[hd]>(?:<t[hd](?: class=\".*\")?>(.*)\s*</t[hd]>(?:<t[hd](?: class=\".*\")?>(.*)\s*</t[hd]>)?)?</tr>);Error: Creating loop in NCA.
(?:<wbr(?:[ \t\r\n][^>]*)?>)+;Error: Creating loop in NCA.
(?:EDID_DATA|: EDID \(in hex\)|EDID):\n((.*\n){8});Error: Creating loop in NCA.
(?<line>(?<marker>@{1,2})(?<name>[\w\.]*)(\(?(?<parameters>\w*[^(].*[^)]*)?\)\s*)?([.\s]*)?(?<body>.*));Error: Creating loop in NCA.
(?i)((?:issue|pr|pull|pull ?req(?:uest)?)s? )?((?:([a-zA-Z][-a-zA-Z0-9]*)/)?([a-zA-Z][-a-zA-Z0-9]*)(?:/pull/|/issue/|#)|#)?([0-9]+);Error: Creating loop in NCA.
(?i)(-? [a-z0-9]+-?|\(?\d{4}\)?(_|-)[a-z0-9]+)\.jpg\"?| [a-z0-9]+\.mu3\"?|((\d{1,3})?\.part(\d{1,5})?|\d{1,5} ?|sample|- Partie \d+)?\.(7z|avi|diz|docx?|epub|idx|iso|jpg|m3u|m4a|mds|mkv|mobi|mp4|nfo|nzb|par(\s?2|\")|pdf|rar|rev|rtf|r\d\d|sfv|srs|srr|sub|txt|vol.+(par2)|xls|zip|z{2,3})\"?|(\s|(\d{2,3})?-)\d{2,3}\.mp3|\d{2,3}\.pdf|\.part\d{1,4}\.;Error: Creating loop in NCA.
(?i)[A-Z0-9!#$%&'*+/=?^_{|}~-]+(?:\.[A-Z0-9!#$%&'*+/=?^_{|}~-]+)*@(?:[A-Z0-9](?:[A-Z0-9-]*[A-Z0-9])?\.)+[A-Z0-9](?:[A-Z0-9-]*[A-Z0-9])?;Error: Creating loop in NCA.
(?i)\A[A-Z0-9._%+-]{1,64}@(?:[A-Z0-9-]*\.){1,125}[A-Z]{2,63}\z;Error: Creating loop in NCA.
(?i)\x1b\[([0-9]{1,2}(;[0-9]{1,2})?)?[a|b|m|k];SetIsEmpty
(?i)^((([a-z]|\d|[!#\$%&'\*\+\-\/=\?\^_`{\|}~]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])+(\.([a-z]|\d|[!#\$%&'\*\+\-\/=\?\^_`{\|}~]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])+)*)|((\x22)((((\x20|\x09)*(\x0d\x0a))?(\x20|\x09)+)?(([\x01-\x08\x0b\x0c\x0e-\x1f\x7f]|\x21|[\x23-\x5b]|[\x5d-\x7e]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])|(\([\x01-\x09\x0b\x0c\x0d-\x7f]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF]))))*(((\x20|\x09)*(\x0d\x0a))?(\x20|\x09)+)?(\x22)))@((([a-z]|\d|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])|(([a-z]|\d|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])([a-z]|\d|-|\.|_|~|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])*([a-z]|\d|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])))\.)+(([a-z]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])|(([a-z]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])([a-z]|\d|-|\.|_|~|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])*([a-z]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])))$;analýza (?i)^((([a-z]|\d|[!#\$%&'\*\+\-\/=\?\^_`{\|}~]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])+(\.([a-z]|\d|[!#\$%&'\*\+\-\/=\?\^_`{\|}~]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])+)*)|((\x22)((((\x20|\x09)*(\x0d\x0a))?(\x20|\x09)+)?(([\x01-\x08\x0b\x0c\x0e-\x1f\x7f]|\x21|[\x23-\x5b]|[\x5d-\x7e]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])|(\([\x01-\x09\x0b\x0c\x0d-\x7f]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF]))))*(((\x20|\x09)*(\x0d\x0a))?(\x20|\x09)+)?(\x22)))@((([a-z]|\d|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])|(([a-z]|\d|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])([a-z]|\d|-|\.|_|~|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])*([a-z]|\d|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])))\.)+(([a-z]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])|(([a-z]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])([a-z]|\d|-|\.|_|~|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])*([a-z]|[\u00A0-\uD7FF\uF900-\uFDCF\uFDF0-\uFFEF])))$ - Příliš mnoho zavíracích závorek ).
(?i)^((\s*)(--.*\n)?)*select;Error: Creating loop in NCA.
(?i)^([0-9a-z]{2}\s+){16};Error: Creating loop in NCA.
(?i)^[a-z0-9._%+\-]+@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?;Error: Creating loop in NCA.
(?i)^\-?full_h(e(l(p)?)?)?$;Error: Creating loop in NCA.
(?i)^\-?h(e(l(p)?)?)?$;Error: Creating loop in NCA.
(?i:^thu(r(s(days?)?)?)?);Error: Creating loop in NCA.
(?m)^([\*\-_] ?){3,}$;Error: Creating loop in NCA.
(?s)(.*VERSION:4\.0){3}.*;Error: Creating loop in NCA.
(?x)^\s* (?: (?:(-)\s+)* (:?\w[\w\s\-]*\s*(:)\s+)? ) (?: (\&\w\S*)\s+ )? (?: (!!?(?:\w[\w:/]*)?)? \s+ )? \s* (\");Error: Creating loop in NCA.
(?x)^\s* (?: (?:(-)\s+)* (:?\w[\w\s\-]*\s*(:)\s+)? ) (?: (\&\w\S*)\s+ )? (?: (!!?(?:\w[\w:\/]*)?)? \s+ )? \s* (');Error: Creating loop in NCA.
([ \t\r]*\n){2,};Error: Creating loop in NCA.
([ \t]*[-*_]){3,};Error: Creating loop in NCA.
([ \t]*\r?\n){2,};Error: Creating loop in NCA.
([ \t]*\r|[ \t]*\n|[ \t]*\r\n){2,};Error: Creating loop in NCA.
([\d]{4})(-([\d]{2})(-([\d]{2})(T([\d]{2}):([\d]{2})(:([\d]{2})(\.([\d]+))?)?(Z|(([-+])([\d]{2}):([\d]{2})))?)?)?)?;Error: Creating loop in NCA.
([\w-\.\#]+)(?:\:([\w\.]*)(?:\((.*)?\))?)?(\s?[\+\-\*\/]\s?[\d\.\+\-\*\/\(\)]+)?;Error: Creating loop in NCA.
([^/]*/){0,2}[^/]*$;Error: Creating loop in NCA.
([^:/?#]+:)?(?:(?:\/\/)(?:([^/?#]*:[^@/]+)@)?([^/:?#]+)(?:(?::)(\d+))?)?(\/?[^?#]*)?(\?[^#]*)?(#[^\s]*)?;Error: Creating loop in NCA.
([^:]+):\/\/(([^:]+):([^@]+)@)?(([^:\/]+)(:([0-9]+))?((\/[^?#]*)(\?([^#]*))?)?)(\#(.*))?;Zadaný argument je mimo rozsah platných hodnot.
([^\/]+)(\.(dzi|xml|js)?(\?[^\/]*)?)?\/?$;Error: Creating loop in NCA.
([^\:\:]+)(::([^\(\)]+)?(\((.*)\))?)?;Error: Creating loop in NCA.
([^\S\n]*\n){2,};Error: Creating loop in NCA.
([^\w\s]{2,}){5,};Zadaný argument je mimo rozsah platných hodnot.
([+]*[-\(\)\. x0-9]){7,};Error: Creating loop in NCA.
([0-2]?[0-9])[Hh:](([0-5]?[0-9])([Mm:]([0-5]?[0-9])([sS:.]([0-9]{0,3}))?)?)?$;Error: Creating loop in NCA.
([0-9]{1,3}.?){4};Error: Creating loop in NCA.
([1-9]\d*\.)(\d*\.){1,2}\d*;Error: Creating loop in NCA.
([a-z\d*]+([-+/.][a-z\d*]+)*)\s*(;\s*q\s*=\s*(1(\.0{0,3})?|0(\.\d{0,3})?)?)?;Error: Creating loop in NCA.
([a-z]{1,8}(-[a-z]{1,8})*|\*)\s*(;\s*q\s*=\s*(1(\.0{0,3})?|0(\.[0-9]{0,3})?)?)?;Error: Creating loop in NCA.
([a-z0-9!#$%&'*+\/=?^_`{|.}~-]+@(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?\.)+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?);Error: Creating loop in NCA.
([a-z0-9!#$%&'*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+\/=?^_`\"\"{|}~-]+)*(@|\sat\s)(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?(\.|\"\"\sdot\s))+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?);Error: Creating loop in NCA.
([a-z0-9!#$%&'*+\/=?^_`{|}~-]+(?:\.[a-z0-9!#$%&'*+\/=?^_`{|}~-]+)*(@|\sat\s)(?:[a-z0-9](?:[a-z0-9-]*[a-z0-9])?(\.|\sdot\s))+[a-z0-9](?:[a-z0-9-]*[a-z0-9])?);Error: Creating loop in NCA.
([a-zA-Z0-9]+)(\[([0-9]*)?\\])?;Error: Creating loop in NCA.
([ghkGHK](a(i|ng?|o)?|e(i|ng?)?|o(u|ng)|u(a(i|ng?)?|i|n|o)?));Error: Creating loop in NCA.
([jqxJQX](i(a(o|ng?)?|[eu]|ong|ng?)?|u(e|a?n)?));Error: Creating loop in NCA.
(\((?:[^\(\)]|\([^\(\)]*\)){0,250})\n((?:[^\(\)]|\([^\(\)]*\)){0,250}\));Error: Creating loop in NCA.
(\*)(?:(?::([a-zA-Z_][a-zA-Z_0-9]*)?()(?:#(.*)#)?)|(?:<([a-zA-Z_][a-zA-Z_0-9]*)?(?::([a-zA-Z_]*)(?::((?:\.|[^\>]+)+)?)?)?>));Error: Creating loop in NCA.
(\.((-?\d+)|\*(-?\d+\$)?)?)?;Error: Creating loop in NCA.
(\[(?:[^\[\\]]|\[[^\[\\]]*\\]){0,250})\n((?:[^\[\\]]|\[[^\[\\]]*\\]){0,250}\\]);Error: Creating loop in NCA.
(\|.*[\n\r]{1,2}){3,};Error: Creating loop in NCA.
(\|[^\|]*){3,3}\|[CF*];Zadaný argument je mimo rozsah platných hodnot.
(\A\z)|(\A(http|https):\/\/[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/.*)?\z);Error: Creating loop in NCA.
(\A\z)|(\A[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?)?\z);Error: Creating loop in NCA.
(\d\d\d\d)(?:(\d\d)(?:(\d\d)(?:T([0-9:.,]*)(?:Z|([+-][0-9:.,]*))?)?)?)?;Error: Creating loop in NCA.
(\d{1,3}|\*\.){3}\d{1,3}|\*;Error: Creating loop in NCA.
(\d{2})(\d{2})(?:(\d)(\d)(?:(\d{1,6}))?)?;Error: Creating loop in NCA.
(\d{4})(?:-(\d{2})(?:-(\d{2})?)?)?;Error: Creating loop in NCA.
(\d+)\.(\d+)(?:\.(\d+))?(?:_(\d+))?(?:-(?:.*-)?b(\d+))?.*;Error: Creating loop in NCA.
(\n(\s)?){3,};Error: Creating loop in NCA.
(\s*\n){2,};Error: Creating loop in NCA.
(\s*at f \(\[eval\\]:1:\d*\)\r?\n){100};Error: Creating loop in NCA.
(\w*\n){2,};Error: Creating loop in NCA.
(^$)|(^(http|https):\/\/[a-z0-9]+([\-\.]{1}[a-z0-9]+)*\.[a-z]{2,5}(([0-9]{1,5})?\/.*)?$);Error: Creating loop in NCA.
(^([^/]*/){3});Error: Creating loop in NCA.
(^|[\r\n])((?i:((limited[ \t]*)?(private[ \t]*)?with))[ \t]+(\w+(\.\w+)*);[ \t]*)+;Error: Creating loop in NCA.
(^|[^\\](?:\)*)\$!?(?:[a-z][\w-]*(?:\([^)]*\))?(?:\.[a-z][\w-]*(?:\([^)]*\))?|\[[^\\]]+])*|{[^}]+});analýza (^|[^\\](?:\)*)\$!?(?:[a-z][\w-]*(?:\([^)]*\))?(?:\.[a-z][\w-]*(?:\([^)]*\))?|\[[^\\]]+])*|{[^}]+}) - Nedostatek uzavíracích závorek ).
(^|\n)([ \t]*\n){3,};Error: Creating loop in NCA.
